;EventTime;Origin;Destination
602;2021.52581;Saint Martin;Argentina
603;2021.5843200000002;Argentina;Uruguay
604;2021.5367700000002;Saint Martin;Uruguay
605;2021.5367800000001;Saint Martin;Haiti
606;2021.5422600000002;Saint Martin;Bolivia
607;2021.545;Saint Martin;Canary Islands
608;2021.5997900000002;Saint Martin;Suriname
609;2021.6052600000003;Saint Martin;Algeria
610;2021.5395;Guinea;Chile
611;2021.4850400000003;Guinea;Palau
612;2021.4607200000003;Guinea;Iceland
613;2021.5236400000001;Guinea;Bolivia
614;2021.5559400000002;Bolivia;Nicaragua
615;2021.4854800000003;Guinea;Latvia
616;2021.5328900000002;Latvia;South Korea
617;2021.6710100000003;South Korea;Guatemala
618;2021.5504600000002;Guinea;Liechtenstein
619;2021.5449800000001;Guinea;Chad
620;2021.55869;Guinea;Maldives
621;2021.6518400000002;Guinea;Andorra
622;2021.5395100000003;Guinea;Republic of the Congo
623;2021.6052600000003;Guinea;Lebanon
624;2021.54859;Guinea;Mauritius
625;2021.3669900000002;Guinea;United Arab Emirates
626;2021.4958500000002;United Arab Emirates;Sweden
627;2021.59704;Sweden;Taiwan
628;2021.52032;United Arab Emirates;Liberia
629;2021.5230700000002;United Arab Emirates;Iran
630;2021.5230700000002;United Arab Emirates;Paraguay
631;2021.4231600000003;United Arab Emirates;USA
632;2021.52581;USA;Nicaragua
633;2021.52581;USA;Vietnam
634;2021.64361;USA;Bonaire
635;2021.5395;USA;Bulgaria
636;2021.5422400000002;USA;China
637;2021.6134700000002;USA;Costa Rica
